1,5.0,1,0,0,0.4375
10,3.9,1,0,1,0.325
9,3.0,0,1,0,-0.625
10,4.9,0,0,0,0.0
7,4.142857142857143,0,0,0,0.0
11,3.6363636363636362,0,0,0,0.0
7,4.571428571428571,0,0,0,0.5
5,3.2,0,1,2,-0.625
13,4.230769230769231,0,0,0,0.3333333333333333
12,4.083333333333333,0,0,0,-0.20833333333333331
5,3.2,0,0,0,0.39999999999999997
5,4.0,0,0,0,0.0
6,4.0,0,0,0,0.0
7,3.2857142857142856,0,0,0,0.0
6,3.0,1,0,0,0.0
4,3.5,1,0,1,0.0
19,3.0526315789473686,0,0,2,-0.105
35,3.4285714285714284,0,0,2,-0.1225
5,3.6,0,0,0,0.0
6,3.1666666666666665,0,0,0,-0.625
3,6.0,0,0,0,0.0
6,3.8333333333333335,0,0,0,0.0
12,4.166666666666667,1,0,0,0.2875
17,3.823529411764706,0,0,0,0.03333333333333335
20,3.65,1,0,3,-0.024999999999999994
33,3.5757575757575757,0,0,4,-0.09
17,4.117647058823529,0,0,2,-0.14500000000000002
29,3.7241379310344827,0,0,2,0.03214285714285714
42,3.4523809523809526,0,0,1,-0.3433333333333334
14,4.285714285714286,0,0,1,0.2
25,3.4,0,0,1,0.0
11,3.727272727272727,0,1,1,-0.05
6,4.166666666666667,0,0,0,0.0
10,3.2,0,0,0,0.2
10,3.7,0,0,1,-0.15555555555555559
18,3.888888888888889,0,0,1,0.0
15,3.466666666666667,0,0,1,0.2
13,3.769230769230769,0,0,0,0.2
5,3.6,0,0,0,0.4
21,3.9047619047619047,0,0,3,0.2
6,2.6666666666666665,0,0,0,0.0
17,3.9411764705882355,0,0,2,0.09999999999999998
20,3.75,0,0,1,0.25
9,4.333333333333333,0,0,0,0.0
28,3.857142857142857,0,0,3,-0.12736111111111112
4,3.0,0,0,0,0.0
6,6.5,0,0,1,-0.1
16,4.0625,0,0,1,0.2261904761904762
17,3.1176470588235294,0,0,1,-0.13999999999999999
32,3.6875,0,0,1,-0.21833333333333332
11,4.363636363636363,0,0,0,0.325
18,4.166666666666667,0,1,0,0.6
22,3.8181818181818183,0,0,4,0.08833333333333333
6,3.8333333333333335,0,0,1,0.4
9,3.6666666666666665,0,0,0,0.1
4,4.75,0,0,0,-0.7
6,3.5,0,0,0,0.0
3,5.333333333333333,0,0,0,-0.2916666666666667
5,5.2,0,0,0,0.0
11,3.6363636363636362,0,0,0,0.4
7,4.714285714285714,0,0,0,0.0
11,4.909090909090909,0,0,1,0.0
8,4.5,1,0,0,-0.028124999999999997
9,4.888888888888889,1,0,2,0.0
28,4.214285714285714,0,0,2,-0.15499999999999997
8,4.5,0,0,1,0.0
6,5.166666666666667,1,0,1,0.0
6,4.333333333333333,0,0,0,0.0
16,3.5,1,0,0,0.3181818181818182
6,3.6666666666666665,1,0,0,0.125
