9,4.666666666666667,0,0,0,0.0
10,4.4,0,0,0,0.5
6,4.333333333333333,0,0,0,-0.25
6,5.333333333333333,0,0,1,0.0
17,3.9411764705882355,0,0,2,0.7
8,3.375,0,0,0,-0.4
8,5.0,0,0,1,-0.15
9,3.6666666666666665,0,0,2,0.075
12,3.8333333333333335,0,0,1,-0.008928571428571435
9,4.111111111111111,0,0,0,0.2
13,3.4615384615384617,0,0,1,-0.4
16,4.125,0,0,0,0.05
7,6.142857142857143,0,0,0,0.0
10,5.0,0,0,0,0.0
10,4.0,0,0,0,0.1875
12,3.9166666666666665,0,0,1,-0.1
19,4.631578947368421,0,0,1,0.175
26,4.538461538461538,0,0,1,-0.1
15,3.933333333333333,0,0,0,0.0
11,5.0,0,0,0,0.5
10,3.9,0,0,0,0.26666666666666666
9,3.5555555555555554,0,0,0,0.1
4,5.0,0,0,0,0.0
4,3.75,0,0,0,-0.05
7,3.857142857142857,0,0,0,0.0
13,4.230769230769231,0,0,0,0.5
7,4.285714285714286,0,0,0,0.0
20,4.85,0,0,0,-0.09999999999999999
21,4.666666666666667,1,0,1,-0.05833333333333335
11,4.545454545454546,0,0,0,0.0
8,4.625,0,0,0,0.0
5,3.8,0,0,0,0.0
9,3.6666666666666665,0,0,0,0.0
7,4.142857142857143,0,0,0,-0.2
18,4.055555555555555,0,0,0,0.5
10,5.2,0,0,1,0.5
12,4.916666666666667,0,0,0,0.0
18,3.611111111111111,0,0,0,0.0
6,4.333333333333333,0,0,0,1.0
14,3.642857142857143,0,0,0,0.025
15,5.333333333333333,0,0,2,0.38333333333333336
9,4.888888888888889,0,0,0,0.2
4,5.5,0,0,0,0.45
13,4.538461538461538,0,0,0,0.0
10,4.5,0,0,0,0.5
12,4.5,0,0,0,0.4
15,4.6,0,0,0,0.8
3,5.0,0,0,0,0.0
16,5.125,0,0,1,0.1
7,5.285714285714286,0,0,0,-0.1
13,4.3076923076923075,0,0,0,0.5
12,3.8333333333333335,0,0,0,0.0
8,4.5,0,0,0,0.0
16,4.25,0,0,0,0.0
6,6.666666666666667,0,0,0,0.0
7,4.142857142857143,0,0,0,0.0
14,4.071428571428571,0,0,0,0.0
10,4.2,0,0,0,0.0
10,5.2,0,0,0,1.0
5,5.0,0,1,0,0.0
5,4.2,0,0,0,-0.325
17,4.352941176470588,0,1,0,0.0
14,4.571428571428571,0,0,1,-0.05
9,3.5555555555555554,0,0,0,-0.09999999999999998
21,3.6666666666666665,0,0,0,-0.2
10,4.2,0,0,0,0.0
13,4.076923076923077,0,0,1,0.0
5,3.6,0,0,0,0.0
3,4.333333333333333,0,0,0,0.0
5,4.6,0,0,0,0.0
13,4.153846153846154,0,0,2,0.1
5,4.8,0,0,0,0.0
15,5.2,0,0,1,0.1
20,3.9,0,0,2,-0.2833333333333333
3,4.0,0,0,0,-0.08333333333333333
13,3.923076923076923,0,0,1,0.1
5,5.6,0,0,0,0.2
17,3.2941176470588234,0,0,2,-0.15
7,5.142857142857143,0,0,0,0.0
3,4.0,0,1,0,0.0
5,4.2,0,0,0,0.0
3,6.0,0,0,0,0.0
3,4.666666666666667,0,0,0,0.0
7,5.0,0,0,0,0.1
15,4.066666666666666,0,0,0,-0.15833333333333333
6,4.833333333333333,0,0,0,0.0
6,4.5,0,0,0,-0.16666666666666666
8,4.25,0,0,1,0.25
6,3.1666666666666665,0,0,0,0.0
5,4.8,0,0,0,0.0
11,3.727272727272727,0,0,0,0.0
17,3.6470588235294117,0,0,0,-0.15555555555555559
5,3.0,0,0,0,0.0
9,3.5555555555555554,0,0,0,0.0
11,3.727272727272727,0,0,1,0.0
11,4.181818181818182,0,0,0,0.1
13,5.0,0,0,0,-0.1
18,4.666666666666667,0,0,0,0.1
12,4.083333333333333,0,0,2,0.25
5,4.4,0,0,0,0.0
16,3.9375,0,0,0,0.4
11,4.454545454545454,0,0,0,0.0
15,3.533333333333333,0,0,0,0.3
17,3.823529411764706,0,0,0,0.0
10,5.4,0,0,0,0.125
5,4.8,0,0,0,0.0
6,4.833333333333333,0,0,0,0.0
15,4.2,0,0,0,0.0
12,4.166666666666667,0,0,0,0.1
6,4.166666666666667,0,0,0,0.0
11,4.545454545454546,0,0,0,-0.008333333333333331
10,4.2,0,0,0,-0.30000000000000004
9,4.888888888888889,0,0,0,0.5
8,5.875,0,0,0,-0.5
14,5.142857142857143,0,0,0,0.0
13,4.0,0,0,0,0.07878787878787878
9,3.6666666666666665,0,0,0,0.5
12,5.333333333333333,0,0,0,-0.05
18,4.222222222222222,0,0,1,0.125
16,4.75,0,0,0,0.55
23,4.826086956521739,0,0,0,0.033333333333333305
