42,9,4.666666666666667,0,0,0
44,10,4.4,0,0,0
26,6,4.333333333333333,0,0,0
32,6,5.333333333333333,0,0,1
67,17,3.9411764705882355,0,0,2
27,8,3.375,0,0,0
40,8,5.0,0,0,1
33,9,3.6666666666666665,0,0,2
46,12,3.8333333333333335,0,0,1
37,9,4.111111111111111,0,0,0
45,13,3.4615384615384617,0,0,1
66,16,4.125,0,0,0
43,7,6.142857142857143,0,0,0
50,10,5.0,0,0,0
40,10,4.0,0,0,0
47,12,3.9166666666666665,0,0,1
88,19,4.631578947368421,0,0,1
118,26,4.538461538461538,0,0,1
59,15,3.933333333333333,0,0,0
55,11,5.0,0,0,0
39,10,3.9,0,0,0
32,9,3.5555555555555554,0,0,0
20,4,5.0,0,0,0
15,4,3.75,0,0,0
27,7,3.857142857142857,0,0,0
55,13,4.230769230769231,0,0,0
30,7,4.285714285714286,0,0,0
97,20,4.85,0,0,0
98,21,4.666666666666667,1,0,1
50,11,4.545454545454546,0,0,0
37,8,4.625,0,0,0
19,5,3.8,0,0,0
33,9,3.6666666666666665,0,0,0
29,7,4.142857142857143,0,0,0
73,18,4.055555555555555,0,0,0
52,10,5.2,0,0,1
59,12,4.916666666666667,0,0,0
65,18,3.611111111111111,0,0,0
26,6,4.333333333333333,0,0,0
51,14,3.642857142857143,0,0,0
80,15,5.333333333333333,0,0,2
44,9,4.888888888888889,0,0,0
22,4,5.5,0,0,0
59,13,4.538461538461538,0,0,0
45,10,4.5,0,0,0
54,12,4.5,0,0,0
69,15,4.6,0,0,0
15,3,5.0,0,0,0
82,16,5.125,0,0,1
37,7,5.285714285714286,0,0,0
56,13,4.3076923076923075,0,0,0
46,12,3.8333333333333335,0,0,0
36,8,4.5,0,0,0
68,16,4.25,0,0,0
40,6,6.666666666666667,0,0,0
29,7,4.142857142857143,0,0,0
57,14,4.071428571428571,0,0,0
42,10,4.2,0,0,0
52,10,5.2,0,0,0
25,5,5.0,0,1,0
21,5,4.2,0,0,0
74,17,4.352941176470588,0,1,0
64,14,4.571428571428571,0,0,1
32,9,3.5555555555555554,0,0,0
77,21,3.6666666666666665,0,0,0
42,10,4.2,0,0,0
53,13,4.076923076923077,0,0,1
18,5,3.6,0,0,0
13,3,4.333333333333333,0,0,0
23,5,4.6,0,0,0
54,13,4.153846153846154,0,0,2
24,5,4.8,0,0,0
78,15,5.2,0,0,1
78,20,3.9,0,0,2
12,3,4.0,0,0,0
51,13,3.923076923076923,0,0,1
28,5,5.6,0,0,0
56,17,3.2941176470588234,0,0,2
36,7,5.142857142857143,0,0,0
12,3,4.0,0,1,0
21,5,4.2,0,0,0
18,3,6.0,0,0,0
14,3,4.666666666666667,0,0,0
35,7,5.0,0,0,0
61,15,4.066666666666666,0,0,0
29,6,4.833333333333333,0,0,0
27,6,4.5,0,0,0
34,8,4.25,0,0,1
19,6,3.1666666666666665,0,0,0
24,5,4.8,0,0,0
41,11,3.727272727272727,0,0,0
62,17,3.6470588235294117,0,0,0
15,5,3.0,0,0,0
32,9,3.5555555555555554,0,0,0
41,11,3.727272727272727,0,0,1
46,11,4.181818181818182,0,0,0
65,13,5.0,0,0,0
84,18,4.666666666666667,0,0,0
49,12,4.083333333333333,0,0,2
22,5,4.4,0,0,0
63,16,3.9375,0,0,0
49,11,4.454545454545454,0,0,0
53,15,3.533333333333333,0,0,0
65,17,3.823529411764706,0,0,0
54,10,5.4,0,0,0
24,5,4.8,0,0,0
29,6,4.833333333333333,0,0,0
63,15,4.2,0,0,0
50,12,4.166666666666667,0,0,0
25,6,4.166666666666667,0,0,0
50,11,4.545454545454546,0,0,0
42,10,4.2,0,0,0
44,9,4.888888888888889,0,0,0
47,8,5.875,0,0,0
72,14,5.142857142857143,0,0,0
52,13,4.0,0,0,0
33,9,3.6666666666666665,0,0,0
64,12,5.333333333333333,0,0,0
76,18,4.222222222222222,0,0,1
76,16,4.75,0,0,0
111,23,4.826086956521739,0,0,0
